Time,x_d,y_d,theta_d,delta_d,v_d,delta_d_dot
45.1376147,-0.014409,-0.9855895,2.3560387,-0.0305793,0.1480577,-0.2226052
45.1876564,-0.0196463,-0.9803499,2.3559048,-0.0417095,0.1480246,-0.222799
45.2376981,-0.0248814,-0.9751109,2.3557296,-0.0528495,0.1479814,-0.2230439
45.2877398,-0.0301138,-0.9698725,2.355513,-0.0640017,0.1479281,-0.2233395
45.3377815,-0.0353429,-0.964635,2.3552551,-0.0751687,0.1478646,-0.2236852
45.3878232,-0.0405681,-0.9593984,2.3549557,-0.0863529,0.147791,-0.2240804
45.4378649,-0.0457889,-0.954163,2.3546148,-0.0975569,0.1477073,-0.2245245
45.4879066,-0.0510046,-0.9489288,2.3542323,-0.1087832,0.1476135,-0.2250166
45.5379483,-0.0562147,-0.943696,2.3538081,-0.120034,0.1475096,-0.2255559
45.58799,-0.0614187,-0.9384647,2.3533419,-0.1313118,0.1473956,-0.2261414
45.6380317,-0.0666159,-0.9332352,2.3528339,-0.1426189,0.1472716,-0.2267719
45.6880734,-0.0718057,-0.9280075,2.3522837,-0.1539575,0.1471375,-0.2274463
45.7381151,-0.0769877,-0.9227817,2.3516912,-0.1653298,0.1469934,-0.2281634
45.7881568,-0.0821613,-0.9175581,2.3510563,-0.176738,0.1468394,-0.2289216
45.8381985,-0.0873258,-0.9123367,2.3503787,-0.188184,0.1466754,-0.2297195
45.8882402,-0.0924807,-0.9071178,2.3496584,-0.19967,0.1465015,-0.2305555
45.9382819,-0.0976255,-0.9019014,2.3488951,-0.2111978,0.1463177,-0.2314278
45.9883236,-0.1027595,-0.8966877,2.3480885,-0.2227692,0.146124,-0.2323347
46.0383653,-0.1078823,-0.8914768,2.3472386,-0.2343859,0.1459204,-0.2332741
46.088407,-0.1129932,-0.8862689,2.3463449,-0.2460496,0.1457071,-0.234244
46.1384487,-0.1180916,-0.8810641,2.3454073,-0.2577618,0.145484,-0.2352423
46.1884904,-0.1231772,-0.8758626,2.3444255,-0.2695239,0.1452512,-0.2362665
46.2385321,-0.1282492,-0.8706645,2.3433993,-0.2813372,0.1450087,-0.2373143
46.2885738,-0.1333071,-0.86547,2.3423283,-0.293203,0.1447566,-0.2383832
46.3386155,-0.1383503,-0.8602792,2.3412122,-0.3051221,0.1444949,-0.2394705
46.3886572,-0.1433784,-0.8550921,2.3400508,-0.3170956,0.1442236,-0.2405734
46.4386989,-0.1483907,-0.8499091,2.3388437,-0.3291243,0.1439428,-0.241689
46.4887406,-0.1533867,-0.8447302,2.3375905,-0.3412088,0.1436525,-0.2428143
46.5387823,-0.1583659,-0.8395556,2.3362909,-0.3533495,0.1433528,-0.2439463
46.588824,-0.1633276,-0.8343853,2.3349445,-0.3655468,0.1430438,-0.2450816
46.6388657,-0.1682715,-0.8292196,2.333551,-0.3778009,0.1427255,-0.2462169
46.6889074,-0.1731968,-0.8240586,2.3321099,-0.3901117,0.1423979,-0.2473489
46.7389491,-0.1781031,-0.8189025,2.3306208,-0.4024792,0.1420612,-0.2484738
46.7889908,-0.1829899,-0.8137513,2.3290833,-0.4149029,0.1417153,-0.2495883
46.8390325,-0.1878565,-0.8086052,2.327497,-0.4273823,0.1413603,-0.2506884
46.8890742,-0.1927025,-0.8034644,2.3258613,-0.4399167,0.1409964,-0.2517704
46.9391159,-0.1975274,-0.7983289,2.3241758,-0.4525052,0.1406235,-0.2528305
46.9891576,-0.2023305,-0.793199,2.3224401,-0.4651467,0.1402417,-0.2538648
47.0391993,-0.2071115,-0.7880748,2.3206535,-0.47784,0.1398511,-0.2548692
47.089241,-0.2118697,-0.7829564,2.3188157,-0.4905834,0.1394518,-0.2558397
47.1392827,-0.2166046,-0.777844,2.3169259,-0.5033754,0.1390439,-0.2567724
47.1893244,-0.2213157,-0.7727377,2.3149837,-0.516214,0.1386273,-0.2576631
47.2393661,-0.2260025,-0.7676376,2.3129886,-0.5290972,0.1382023,-0.2585078
47.2894078,-0.2306645,-0.7625439,2.3109398,-0.5420226,0.1377688,-0.2593024
47.3394495,-0.2353011,-0.7574567,2.3088368,-0.5549877,0.1373269,-0.260043
47.3894912,-0.2399119,-0.7523762,2.306679,-0.5679898,0.1368768,-0.2607255
47.4395329,-0.2444963,-0.7473024,2.3044656,-0.5810261,0.1364185,-0.261346
47.4895746,-0.2490539,-0.7422356,2.3021961,-0.5940934,0.1359521,-0.2619007
47.5396163,-0.2535842,-0.7371759,2.2998698,-0.6071885,0.1354777,-0.2623858
47.589658,-0.2580865,-0.7321234,2.2974859,-0.6203077,0.1349954,-0.2627976
47.6396997,-0.2625606,-0.7270783,2.2950437,-0.6334476,0.1345052,-0.2631327
47.6897415,-0.2670057,-0.7220407,2.2925424,-0.6466043,0.1340073,-0.2633876
47.7397832,-0.2714216,-0.7170107,2.2899813,-0.6597736,0.1335018,-0.263559
47.7898249,-0.2758076,-0.7119884,2.2873597,-0.6729516,0.1329887,-0.263644
47.8398666,-0.2801634,-0.7069741,2.2846766,-0.6861338,0.1324682,-0.2636396
47.8899083,-0.2844884,-0.7019678,2.2819312,-0.6993158,0.1319403,-0.2635431
47.93995,-0.2887821,-0.6969697,2.2791228,-0.7124929,0.1314052,-0.2633522
47.9899917,-0.2930441,-0.6919799,2.2762503,-0.7256605,0.130863,-0.2630644
48.0400334,-0.2972739,-0.6869986,2.273313,-0.7388138,0.1303138,-0.2626779
48.0900751,-0.301471,-0.6820259,2.2703098,-0.7519476,0.1297576,-0.2621908
48.1401168,-0.3056351,-0.6770619,2.2672399,-0.7650572,0.1291946,-0.2616017
48.1901585,-0.3097656,-0.6721068,2.2641022,-0.7781373,0.128625,-0.2609094
48.2402002,-0.313862,-0.6671607,2.2608957,-0.7911827,0.1280488,-0.2601128
48.2902419,-0.317924,-0.6622237,2.2576195,-0.8041884,0.1274661,-0.2592114
48.3402836,-0.321951,-0.657296,2.2542724,-0.817149,0.1268771,-0.2582047
48.3903253,-0.3259427,-0.6523777,2.2508534,-0.8300592,0.126282,-0.2570926
48.440367,-0.3298986,-0.647469,2.2473614,-0.8429138,0.1256807,-0.2558752
48.4904087,-0.3338182,-0.6425699,2.2437953,-0.8557076,0.1250735,-0.2545531
48.5404504,-0.3377012,-0.6376807,2.2401538,-0.8684352,0.1244605,-0.253127
48.5904921,-0.3415471,-0.6328014,2.2364358,-0.8810916,0.1238418,-0.2515978
48.6405338,-0.3453554,-0.6279322,2.2326401,-0.8936715,0.1232176,-0.2499668
48.6905755,-0.3491259,-0.6230732,2.2287654,-0.9061698,0.1225879,-0.2482356
48.7406172,-0.3528579,-0.6182245,2.2248105,-0.9185816,0.121953,-0.2464058
48.7906589,-0.3565512,-0.6133864,2.220774,-0.9309019,0.121313,-0.2444797
48.8407006,-0.3602054,-0.6085588,2.2166547,-0.9431259,0.120668,-0.2424593
48.8907423,-0.36382,-0.603742,2.212451,-0.9552488,0.1200181,-0.2403471
48.940784,-0.3673946,-0.5989361,2.2081618,-0.9672662,0.1193636,-0.2381458
48.9908257,-0.3709289,-0.5941412,2.2037854,-0.9791735,0.1187046,-0.2358582
49.0408674,-0.3744224,-0.5893575,2.1993205,-0.9909664,0.1180412,-0.2334874
49.0909091,-0.3778748,-0.584585,2.1947656,-1.0026408,0.1173737,-0.2310364
49.1409508,-0.3812857,-0.5798239,2.1901191,-1.0141926,0.116702,-0.2285085
49.1909925,-0.3846547,-0.5750744,2.1853795,-1.025618,0.1160265,-0.2259072
49.2410342,-0.3879814,-0.5703365,2.1805452,-1.0369134,0.1153473,-0.2232361
49.2910759,-0.3912656,-0.5656105,2.1756145,-1.0480752,0.1146646,-0.2204986
49.3411176,-0.3945067,-0.5608963,2.1705859,-1.0591001,0.1139785,-0.2176985
49.3911593,-0.3977045,-0.5561943,2.1654576,-1.069985,0.1132892,-0.2148395
49.441201,-0.4008587,-0.5515044,2.1602279,-1.080727,0.1125969,-0.2119254
49.4912427,-0.4039688,-0.5468268,2.1548951,-1.0913233,0.1119018,-0.20896
49.5412844,-0.4070345,-0.5421617,2.1494574,-1.1017713,0.1112041,-0.205947
49.5913261,-0.4100555,-0.5375091,2.1439129,-1.1120686,0.1105039,-0.2028903
49.6413678,-0.4130315,-0.5328693,2.1382598,-1.1222131,0.1098015,-0.1997937
49.6914095,-0.4159621,-0.5282422,2.1324962,-1.1322028,0.109097,-0.1966609
49.7414512,-0.418847,-0.5236282,2.1266202,-1.1420359,0.1083907,-0.1934956
49.7914929,-0.4216859,-0.5190272,2.1206298,-1.1517106,0.1076827,-0.1903016
49.8415346,-0.4244785,-0.5144394,2.1145232,-1.1612257,0.1069733,-0.1870823
49.8915763,-0.4272245,-0.509865,2.1082982,-1.1705798,0.1062627,-0.1838413
49.941618,-0.4299235,-0.505304,2.1019529,-1.1797719,0.105551,-0.1805821
49.9916597,-0.4325753,-0.5007566,2.0954851,-1.188801,0.1048386,-0.177308
50.0417014,-0.4351796,-0.4962229,2.0888928,-1.1976664,0.1041255,-0.1740224
50.0917431,-0.4377361,-0.491703,2.082174,-1.2063675,0.1034121,-0.1707283
50.1417848,-0.4402445,-0.4871971,2.0753263,-1.2149039,0.1026986,-0.1674288
50.1918265,-0.4427046,-0.4827053,2.0683478,-1.2232754,0.1019853,-0.1641269
50.2418682,-0.445116,-0.4782277,2.0612361,-1.2314817,0.1012722,-0.1608255
50.2919099,-0.4474785,-0.4737644,2.0539892,-1.239523,0.1005598,-0.1575273
50.3419516,-0.4497919,-0.4693156,2.0466047,-1.2473994,0.0998481,-0.1542348
50.3919933,-0.4520559,-0.4648813,2.0390806,-1.2551111,0.0991376,-0.1509507
50.442035,-0.4542702,-0.4604618,2.0314145,-1.2626586,0.0984284,-0.1476773
50.4920767,-0.4564346,-0.456057,2.0236042,-1.2700425,0.0977207,-0.1444168
50.5421184,-0.4585489,-0.4516672,2.0156474,-1.2772633,0.097015,-0.1411715
50.5921601,-0.4606128,-0.4472925,2.007542,-1.2843219,0.0963113,-0.1379433
50.6422018,-0.4626261,-0.4429329,1.9992857,-1.2912191,0.09561,-0.1347342
50.6922435,-0.4645886,-0.4385886,1.9908762,-1.2979558,0.0949114,-0.1315459
50.7422852,-0.4665001,-0.4342597,1.9823113,-1.3045331,0.0942157,-0.1283802
50.7923269,-0.4683603,-0.4299464,1.9735889,-1.3109521,0.0935232,-0.1252387
50.8423686,-0.4701691,-0.4256488,1.9647068,-1.317214,0.0928342,-0.1221227
50.8924103,-0.4719262,-0.4213669,1.9556628,-1.3233202,0.092149,-0.1190338
50.942452,-0.4736315,-0.4171009,1.9464548,-1.3292719,0.0914679,-0.115973
50.9924937,-0.4752848,-0.4128509,1.9370807,-1.3350705,0.0907911,-0.1129417
51.0425354,-0.4768858,-0.408617,1.9275386,-1.3407176,0.090119,-0.1099407
51.0925771,-0.4784345,-0.4043994,1.9178264,-1.3462146,0.0894519,-0.1069712
51.1426188,-0.4799306,-0.4001981,1.9079424,-1.3515632,0.08879,-0.1040339
51.1926606,-0.481374,-0.3960133,1.8978846,-1.3567649,0.0881337,-0.1011297
51.2427023,-0.4827646,-0.391845,1.8876513,-1.3618214,0.0874834,-0.0982592
51.292744,-0.4841021,-0.3876935,1.8772409,-1.3667343,0.0868392,-0.095423
51.3427857,-0.4853864,-0.3835588,1.8666518,-1.3715055,0.0862016,-0.0926217
51.3928274,-0.4866174,-0.379441,1.8558826,-1.3761366,0.0855709,-0.0898556
51.4428691,-0.4877949,-0.3753403,1.844932,-1.3806293,0.0849473,-0.0871251
51.4929108,-0.4889189,-0.3712567,1.8337988,-1.3849856,0.0843313,-0.0844306
51.5429525,-0.4899892,-0.3671904,1.8224819,-1.3892071,0.0837231,-0.0817722
51.5929942,-0.4910056,-0.3631415,1.8109806,-1.3932957,0.083123,-0.07915
51.6430359,-0.4919681,-0.35911,1.799294,-1.3972532,0.0825315,-0.0765642
51.6930776,-0.4928766,-0.3550962,1.7874216,-1.4010814,0.0819488,-0.0740147
51.7431193,-0.4937309,-0.3511,1.7753631,-1.4047822,0.0813753,-0.0715015
51.793161,-0.494531,-0.3471217,1.7631184,-1.4083573,0.0808112,-0.0690245
51.8432027,-0.4952768,-0.3431613,1.7506875,-1.4118085,0.080257,-0.0665834
51.8932444,-0.4959682,-0.339219,1.7380707,-1.4151377,0.079713,-0.0641781
51.9432861,-0.4966051,-0.3352948,1.7252686,-1.4183466,0.0791795,-0.0618083
51.9933278,-0.4971874,-0.3313888,1.7122819,-1.421437,0.0786569,-0.0594736
52.0433695,-0.4977152,-0.3275012,1.6991119,-1.4244107,0.0781453,-0.0571736
52.0934112,-0.4981882,-0.3236321,1.6857597,-1.4272693,0.0776453,-0.0549078
52.1434529,-0.4986066,-0.3197815,1.672227,-1.4300147,0.0771571,-0.0526759
52.1934946,-0.4989701,-0.3159497,1.6585158,-1.4326485,0.0766811,-0.0504772
52.2435363,-0.4992789,-0.3121366,1.6446283,-1.4351724,0.0762174,-0.0483112
52.293578,-0.4995328,-0.3083424,1.6305671,-1.4375879,0.0757666,-0.0461772
52.3436197,-0.4997318,-0.3045672,1.6163351,-1.4398968,0.0753288,-0.0440745
52.3936614,-0.499876,-0.3008111,1.6019354,-1.4421005,0.0749043,-0.0420026
52.4437031,-0.4999652,-0.2970742,1.5873717,-1.4442007,0.0744935,-0.0399606
52.4937448,-0.4999996,-0.2933566,1.5726479,-1.4461987,0.0740967,-0.0379477
52.5437865,-0.499979,-0.2896584,1.5577682,-1.4480961,0.073714,-0.0359632
52.5938282,-0.4999035,-0.2859797,1.5427372,-1.4498942,0.0733458,-0.0340063
52.6438699,-0.499773,-0.2823206,1.5275599,-1.4515945,0.0729923,-0.0320759
52.6939116,-0.4995877,-0.2786812,1.5122416,-1.4531983,0.0726538,-0.0301713
52.7439533,-0.4993475,-0.2750616,1.496788,-1.4547069,0.0723304,-0.0282916
52.793995,-0.4990525,-0.271462,1.481205,-1.4561215,0.0720224,-0.0264357
52.8440367,-0.4987026,-0.2678823,1.465499,-1.4574433,0.0717301,-0.0246028
52.8940784,-0.4982979,-0.2643228,1.4496765,-1.4586734,0.0714535,-0.0227918
52.9441201,-0.4978386,-0.2607834,1.4337446,-1.459813,0.071193,-0.0210018
52.9941618,-0.4973245,-0.2572644,1.4177104,-1.4608631,0.0709485,-0.0192317
53.0442035,-0.4967558,-0.2537658,1.4015815,-1.4618247,0.0707203,-0.0174806
53.0942452,-0.4961325,-0.2502876,1.3853657,-1.4626987,0.0705085,-0.0157474
53.1442869,-0.4954548,-0.24683,1.3690709,-1.4634861,0.0703132,-0.014031
53.1943286,-0.4947226,-0.2433931,1.3527055,-1.4641876,0.0701344,-0.0123305
53.2443703,-0.4939361,-0.239977,1.3362777,-1.4648042,0.0699724,-0.0106449
53.294412,-0.4930953,-0.2365818,1.3197964,-1.4653364,0.069827,-0.0089731
53.3444537,-0.4922003,-0.2332075,1.30327,-1.465785,0.0696984,-0.007314
53.3944954,-0.4912513,-0.2298543,1.2867077,-1.4661508,0.0695866,-0.0056668
53.4445371,-0.4902483,-0.2265223,1.2701182,-1.4664341,0.0694915,-0.0040303
53.4945788,-0.4891915,-0.2232114,1.2535105,-1.4666356,0.0694132,-0.0024037
53.5446205,-0.488081,-0.2199219,1.2368938,-1.4667558,0.0693515,-0.000786
53.5946622,-0.4869168,-0.2166539,1.2202771,-1.4667951,0.0693065,0.0008238
53.6447039,-0.4856991,-0.2134073,1.2036693,-1.4667539,0.0692781,0.0024266
53.6947456,-0.4844281,-0.2101824,1.1870794,-1.4666326,0.0692661,0.0040231
53.7447873,-0.4831039,-0.2069791,1.1705163,-1.4664314,0.0692704,0.0056144
53.794829,-0.4817266,-0.2037976,1.1539887,-1.4661507,0.0692909,0.0072011
53.8448707,-0.4802964,-0.200638,1.1375052,-1.4657906,0.0693275,0.008784
53.8949124,-0.4788135,-0.1975003,1.1210742,-1.4653514,0.0693799,0.0103639
53.9449541,-0.4772779,-0.1943847,1.1047039,-1.4648333,0.069448,0.0119414
53.9949958,-0.4756899,-0.1912911,1.0884024,-1.4642362,0.0695316,0.0135172
54.0450375,-0.4740497,-0.1882198,1.0721774,-1.4635603,0.0696304,0.0150918
54.0950792,-0.4723574,-0.1851708,1.0560365,-1.4628057,0.0697442,0.0166658
54.1451209,-0.4706132,-0.1821442,1.0399868,-1.4619724,0.0698729,0.0182396
54.1951626,-0.4688173,-0.17914,1.0240353,-1.4610605,0.070016,0.0198137
54.2452043,-0.46697,-0.1761584,1.0081886,-1.4600698,0.0701733,0.0213884
54.295246,-0.4650713,-0.1731994,0.992453,-1.4590004,0.0703445,0.022964
54.3452877,-0.4631215,-0.170263,0.9768344,-1.4578522,0.0705294,0.0245408
54.3953294,-0.4611209,-0.1673495,0.9613386,-1.4566251,0.0707276,0.0261189
54.4453711,-0.4590696,-0.1644589,0.9459708,-1.4553192,0.0709388,0.0276984
54.4954128,-0.4569679,-0.1615912,0.9307358,-1.4539343,0.0711626,0.0292793
54.5454545,-0.454816,-0.1587465,0.9156384,-1.4524703,0.0713988,0.0308616
54.5954962,-0.4526141,-0.1559249,0.9006827,-1.4509272,0.0716469,0.0324452
54.6455379,-0.4503626,-0.1531265,0.8858726,-1.449305,0.0719067,0.03403
54.6955796,-0.4480615,-0.1503513,0.8712117,-1.4476035,0.0721777,0.0356156
54.7456214,-0.4457112,-0.1475995,0.8567031,-1.4458227,0.0724597,0.0372018
54.7956631,-0.443312,-0.1448711,0.8423497,-1.4439626,0.0727522,0.0387881
54.8457048,-0.4408641,-0.1421662,0.8281539,-1.4420232,0.0730548,0.0403741
54.8957465,-0.4383678,-0.1394848,0.8141181,-1.4400045,0.0733673,0.0419592
54.9457882,-0.4358233,-0.1368271,0.800244,-1.4379065,0.0736891,0.0435429
54.9958299,-0.4332309,-0.134193,0.7865333,-1.4357294,0.0740201,0.0451244
55.0458716,-0.4305909,-0.1315828,0.7729873,-1.4334731,0.0743597,0.046703
55.0959133,-0.4279037,-0.1289964,0.7596069,-1.431138,0.0747076,0.0482779
55.145955,-0.4251694,-0.1264339,0.7463929,-1.4287241,0.0750634,0.0498481
55.1959967,-0.4223884,-0.1238954,0.7333457,-1.4262317,0.0754268,0.0514126
55.2460384,-0.4195611,-0.1213809,0.7204657,-1.4236611,0.0757973,0.0529705
55.2960801,-0.4166876,-0.1188906,0.7077528,-1.4210125,0.0761747,0.0545206
55.3461218,-0.4137684,-0.1164245,0.6952068,-1.4182865,0.0765585,0.0560618
55.3961635,-0.4108038,-0.1139826,0.6828273,-1.4154834,0.0769483,0.0575927
55.4462052,-0.407794,-0.1115651,0.6706135,-1.4126038,0.0773439,0.0591122
55.4962469,-0.4047394,-0.109172,0.6585649,-1.4096482,0.0777448,0.0606188
55.5462886,-0.4016403,-0.1068033,0.6466803,-1.4066172,0.0781507,0.0621111
55.5963303,-0.3984972,-0.1044592,0.6349586,-1.4035117,0.0785612,0.0635876
55.646372,-0.3953103,-0.1021396,0.6233986,-1.4003323,0.0789761,0.0650469
55.6964137,-0.3920799,-0.0998447,0.6119988,-1.39708,0.0793948,0.0664872
55.7464554,-0.3888065,-0.0975746,0.6007576,-1.3937556,0.0798172,0.0679071
55.7964971,-0.3854903,-0.0953292,0.5896735,-1.3903602,0.0802429,0.0693048
55.8465388,-0.3821319,-0.0931087,0.5787447,-1.386895,0.0806715,0.0706787
55.8965805,-0.3787314,-0.090913,0.5679693,-1.3833611,0.0811028,0.0720269
55.9466222,-0.3752894,-0.0887423,0.5573453,-1.3797597,0.0815364,0.0733478
55.9966639,-0.3718061,-0.0865967,0.5468707,-1.3760923,0.0819719,0.0746394
56.0467056,-0.368282,-0.0844761,0.5365435,-1.3723604,0.0824092,0.0759
56.0967473,-0.3647174,-0.0823807,0.5263615,-1.3685654,0.0828478,0.0771277
56.146789,-0.3611128,-0.0803105,0.5163225,-1.364709,0.0832875,0.0783207
56.1968307,-0.3574685,-0.0782655,0.5064242,-1.3607929,0.0837281,0.079477
56.2468724,-0.3537849,-0.0762459,0.4966643,-1.3568191,0.0841691,0.0805949
56.2969141,-0.3500625,-0.0742516,0.4870406,-1.3527894,0.0846104,0.0816724
56.3469558,-0.3463016,-0.0722827,0.4775506,-1.3487057,0.0850516,0.0827076
56.3969975,-0.3425027,-0.0703393,0.468192,-1.3445703,0.0854925,0.0836988
56.4470392,-0.3386661,-0.0684214,0.4589623,-1.3403854,0.0859329,0.084644
56.4970809,-0.3347924,-0.0665292,0.4498593,-1.3361532,0.0863724,0.0855414
56.5471226,-0.3308819,-0.0646625,0.4408804,-1.3318761,0.0868109,0.0863893
56.5971643,-0.326935,-0.0628216,0.4320233,-1.3275567,0.087248,0.0871858
56.647206,-0.3229523,-0.0610063,0.4232855,-1.3231974,0.0876835,0.0879292
56.6972477,-0.318934,-0.0592169,0.4146646,-1.3188009,0.0881173,0.0886179
56.7472894,-0.3148807,-0.0574533,0.4061582,-1.31437,0.088549,0.0892503
56.7973311,-0.3107929,-0.0557156,0.3977638,-1.3099075,0.0889784,0.0898246
56.8473728,-0.3066709,-0.0540038,0.3894792,-1.3054163,0.0894054,0.0903395
56.8974145,-0.3025152,-0.052318,0.3813019,-1.3008993,0.0898296,0.0907934
56.9474562,-0.2983263,-0.0506582,0.3732295,-1.2963596,0.0902509,0.0911849
56.9974979,-0.2941046,-0.0490245,0.3652597,-1.2918004,0.0906691,0.0915128
57.0475396,-0.2898506,-0.0474169,0.3573901,-1.2872247,0.091084,0.0917758
57.0975813,-0.2855647,-0.0458354,0.3496185,-1.282636,0.0914954,0.0919728
57.147623,-0.2812475,-0.0442802,0.3419426,-1.2780373,0.0919031,0.0921026
57.1976647,-0.2768994,-0.0427512,0.33436,-1.2734322,0.0923069,0.0921643
57.2477064,-0.2725209,-0.0412485,0.3268686,-1.268824,0.0927066,0.092157
57.2977481,-0.2681125,-0.0397721,0.3194662,-1.2642161,0.093102,0.0920798
57.3477898,-0.2636746,-0.0383221,0.3121504,-1.2596121,0.093493,0.0919322
57.3978315,-0.2592077,-0.0368985,0.3049192,-1.2550155,0.0938794,0.0917135
57.4478732,-0.2547124,-0.0355014,0.2977705,-1.2504299,0.0942611,0.0914231
57.4979149,-0.2501891,-0.0341307,0.290702,-1.2458587,0.0946378,0.0910608
57.5479566,-0.2456383,-0.0327866,0.2837118,-1.2413057,0.0950095,0.0906262
57.5979983,-0.2410605,-0.031469,0.2767977,-1.2367743,0.0953759,0.0901191
57.64804,-0.2364562,-0.030178,0.2699577,-1.2322684,0.0957369,0.0895395
57.6980817,-0.231826,-0.0289137,0.2631898,-1.2277914,0.0960925,0.0888875
57.7481234,-0.2271703,-0.027676,0.2564921,-1.223347,0.0964423,0.088163
57.7981651,-0.2224897,-0.026465,0.2498625,-1.2189389,0.0967864,0.0873664
57.8482068,-0.2177846,-0.0252807,0.2432991,-1.2145706,0.0971245,0.086498
57.8982485,-0.2130556,-0.0241233,0.2368001,-1.2102457,0.0974566,0.0855583
57.9482902,-0.2083032,-0.0229926,0.2303635,-1.2059678,0.0977824,0.0845479
57.9983319,-0.2035279,-0.0218887,0.2239876,-1.2017404,0.098102,0.0834672
58.0483736,-0.1987302,-0.0208117,0.2176704,-1.197567,0.0984152,0.0823172
58.0984153,-0.1939108,-0.0197616,0.2114102,-1.1934511,0.0987218,0.0810986
58.148457,-0.18907,-0.0187385,0.2052052,-1.1893962,0.0990217,0.0798123
58.1984987,-0.1842084,-0.0177422,0.1990536,-1.1854056,0.0993149,0.0784594
58.2485405,-0.1793267,-0.016773,0.1929537,-1.1814826,0.0996012,0.077041
58.2985822,-0.1744252,-0.0158307,0.1869039,-1.1776306,0.0998806,0.0755582
58.3486239,-0.1695045,-0.0149155,0.1809024,-1.1738527,0.1001529,0.0740123
58.3986656,-0.1645653,-0.0140273,0.1749475,-1.170152,0.100418,0.0724046
58.4487073,-0.159608,-0.0131662,0.1690377,-1.1665318,0.100676,0.0707364
58.498749,-0.1546331,-0.0123322,0.1631713,-1.162995,0.1009265,0.0690094
58.5487907,-0.1496412,-0.0115253,0.1573467,-1.1595445,0.1011697,0.0672249
58.5988324,-0.144633,-0.0107455,0.1515623,-1.1561833,0.1014053,0.0653845
58.6488741,-0.1396088,-0.009993,0.1458165,-1.1529141,0.1016334,0.0634899
58.6989158,-0.1345693,-0.0092676,0.1401079,-1.1497396,0.1018538,0.0615428
58.7489575,-0.129515,-0.0085694,0.1344349,-1.1466624,0.1020665,0.0595448
58.7989992,-0.1244465,-0.0078984,0.1287959,-1.1436852,0.1022714,0.0574978
58.8490409,-0.1193643,-0.0072547,0.1231896,-1.1408103,0.1024685,0.0554035
58.8990826,-0.114269,-0.0066383,0.1176143,-1.1380401,0.1026576,0.0532639
58.9491243,-0.1091611,-0.0060491,0.1120688,-1.1353769,0.1028387,0.0510806
58.999166,-0.1040413,-0.0054872,0.1065514,-1.1328229,0.1030118,0.0488557
59.0492077,-0.09891,-0.0049527,0.1010608,-1.1303801,0.1031768,0.0465911
59.0992494,-0.0937679,-0.0044454,0.0955956,-1.1280505,0.1033336,0.0442887
59.1492911,-0.0886154,-0.0039655,0.0901543,-1.1258361,0.1034822,0.0419504
59.1993328,-0.0834533,-0.003513,0.0847355,-1.1237386,0.1036226,0.0395784
59.2493745,-0.0782819,-0.0030878,0.079338,-1.1217597,0.1037547,0.0371745
59.2994162,-0.073102,-0.00269,0.0739602,-1.119901,0.1038785,0.0347407
59.3494579,-0.067914,-0.0023196,0.0686009,-1.1181639,0.1039939,0.0322792
59.3994996,-0.0627186,-0.0019766,0.0632586,-1.11655,0.1041009,0.0297919
59.4495413,-0.0575163,-0.0016609,0.0579321,-1.1150604,0.1041994,0.0272809
59.499583,-0.0523077,-0.0013728,0.05262,-1.1136963,0.1042895,0.0247482
59.5496247,-0.0470933,-0.001112,0.0473209,-1.1124589,0.1043711,0.0221959
59.5996664,-0.0418737,-0.0008786,0.0420335,-1.1113491,0.1044441,0.019626
59.6497081,-0.0366496,-0.0006727,0.0367566,-1.1103678,0.1045086,0.0170406
59.6997498,-0.0314214,-0.0004943,0.0314888,-1.1095158,0.1045646,0.0144417
59.7497915,-0.0261898,-0.0003432,0.0262288,-1.1087937,0.104612,0.0118315
59.7998332,-0.0209553,-0.0002197,0.0209752,-1.1082021,0.1046508,0.0092119
59.8498749,-0.0157185,-0.0001236,0.0157269,-1.1077415,0.1046809,0.0065851
59.8999166,-0.0104799,-5.49e-05,0.0104824,-1.1074123,0.1047025,0.0039531
59.9499583,-0.0052403,-1.37e-05,0.0052406,-1.1072146,0.1047154,0.0013181
60,-0,0,0,-1.1071487,0.1047198,0
